Indicator Name,Country_Name,Country_Code,Region,IncomeGroup,1990_G,1990_C,1990_P,1991_G,1991_C,1991_P,1992_G,1992_C,1992_P,1993_G,1993_C,1993_P,1994_G,1994_C,1994_P,1995_G,1995_C,1995_P,1996_G,1996_C,1996_P,1997_G,1997_C,1997_P,1998_G,1998_C,1998_P,1999_G,1999_C,1999_P,2000_G,2000_C,2000_P,2001_G,2001_C,2001_P,2002_G,2002_C,2002_P,2003_G,2003_C,2003_P,2004_G,2004_C,2004_P,2005_G,2005_C,2005_P,2006_G,2006_C,2006_P,2007_G,2007_C,2007_P,2008_G,2008_C,2008_P,2009_G,2009_C,2009_P,2010_G,2010_C,2010_P,2011_G,2011_C,2011_P,2012_G,2012_C,2012_P,2013_G,2013_C,2013_P,2014_G,2014_C,2014_P,2015_G,2015_C,2015_P,2016_G,2016_C,2016_P,2017_G,2017_C,2017_P,2018_G,2018_C,2018_P,2019_G,2019_C,2019_P,2020_G,2020_C,2020_P
GDP per capita (current US$),St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,"2,136.84",0.7343,"112,487","2,259.53",0.7900,"112,780","2,454.96",0.7878,"113,222","2,519.85",0.9584,"113,621","2,540.17",1.0733,"113,944","2,767.77",1.1579,"114,174","2,900.42",1.1847,"114,290","3,043.25",1.2435,"114,276","3,272.62",1.4996,"114,165","3,427.51",1.5185,"113,995","3,760.08",1.3672,"113,813","4,066.07",1.6491,"113,641","4,299.37",1.7338,"113,450","4,500.93",1.8407,"113,108","4,883.31",2.0274,"112,608","5,176.13",2.0501,"112,043","5,775.09",2.0435,"111,427","6,439.01",2.2197,"110,824","6,641.50",2.0777,"110,316","6,503.10",2.6238,"109,840","6,590.99",2.1371,"109,308","6,566.48",2.0689,"108,703","6,754.37",2.2279,"108,083","7,117.55",2.1061,"107,450","7,210.60",2.5021,"106,912","7,386.75",2.3149,"106,482","7,684.79",2.4084,"105,963","7,996.64",2.1327,"105,549","8,399.71",2.3964,"105,281","8,680.25",2.2407,"104,924","8,306.36",2.1007,"104,632"
GDP per capita (current US$),Tuvalu,TUV,East Asia & Pacific,Upper middle income,961.09,0.6970,"9,182","1,001.23",0.7163,"9,354","1,029.22",0.7712,"9,466","1,011.98",0.7986,"9,517","1,138.95",0.8683,"9,559","1,150.31",0.9285,"9,585","1,283.45",0.7179,"9,611","1,318.91",0.8100,"9,630","1,324.21",1.1314,"9,634","1,419.83",0.7884,"9,640","1,564.01",0.8197,"9,638","1,451.48",1.0290,"9,621","1,752.80",0.9470,"9,609","2,012.45",0.8792,"9,668","2,328.49",0.8681,"9,791","2,311.34",0.8575,"9,912","2,402.48",1.0967,"10,030","2,803.25",1.3006,"10,149","3,103.04",0.9248,"10,272","2,697.63",1.0184,"10,408","3,043.17",0.9100,"10,550","3,663.27",0.9533,"10,700","3,624.98",0.9029,"10,854","3,536.90",0.7968,"10,918","3,556.38",0.7799,"10,899","3,384.38",0.7079,"10,877","3,836.07",0.6911,"10,852","4,181.44",0.7111,"10,828","4,419.26",0.8099,"10,865","4,940.05",0.8123,"10,956","4,674.91",0.5963,"11,069"
GDP per capita (current US$),Maldives,MDV,South Asia,Upper middle income,955.93,0.6966,"224,957","1,052.75",0.6875,"232,150","1,191.27",0.9413,"239,136","1,311.47",0.8241,"245,845","1,411.63",0.8113,"252,201","1,545.22",1.0124,"258,208","1,707.02",1.0673,"263,841","1,889.03",1.2574,"269,040","1,972.62",1.1359,"273,796","2,118.72",1.5458,"278,111","2,209.99",1.6361,"282,507","3,028.05",1.6751,"287,324","3,069.04",2.1021,"292,284","3,539.80",1.7781,"297,226","4,060.53",2.2940,"302,135","3,789.23",2.0419,"307,018","5,010.16",2.5143,"314,401","5,746.64",2.4932,"325,126","6,743.13",2.5843,"336,883","6,719.33",2.6261,"349,037","7,158.06",2.6633,"361,575","7,409.33",2.7048,"374,440","7,447.42",2.9535,"387,539","8,222.56",2.8161,"400,728","8,872.13",3.2519,"416,738","9,480.43",3.0747,"435,582","9,708.14",3.2271,"454,252","10,194.75",3.2726,"472,442","11,034.72",3.6265,"489,758","11,349.86",3.9633,"504,508","7,216.82",2.8264,"514,438"
GDP per capita (current US$),Philippines,PHL,East Asia & Pacific,Lower middle income,820.49,0.6639,"61,558,898",821.45,0.6415,"63,039,751",936.15,0.6787,"64,543,525",938.76,0.7200,"66,083,321","1,081.43",0.7579,"67,650,283","1,222.29",0.8869,"69,250,468","1,334.11",0.9430,"70,944,969","1,294.11",1.0238,"72,718,837","1,000.01",0.9917,"74,491,918","1,123.16",0.9393,"76,249,064","1,073.26",0.9228,"77,958,223",991.15,0.8824,"79,626,086","1,037.17",0.8766,"81,285,572","1,049.39",0.8818,"82,942,837","1,122.86",0.8831,"84,607,501","1,245.29",0.8832,"86,261,250","1,452.22",0.7884,"87,901,835","1,741.60",0.8179,"89,561,377","1,990.36",0.8223,"91,252,326","1,893.28",0.8211,"92,946,951","2,201.78",0.8656,"94,636,700","2,431.20",0.8568,"96,337,913","2,671.78",0.8789,"98,032,317","2,847.57",0.9579,"99,700,107","2,935.93",1.0049,"101,325,201","2,974.30",1.0773,"103,031,365","3,038.15",1.1528,"104,875,266","3,077.43",1.2503,"106,738,501","3,194.67",1.2814,"108,568,836","3,413.85",1.3215,"110,380,804","3,224.42",1.1897,"112,190,977"
GDP per capita (current US$),India,IND,South Asia,Lower middle income,368.75,0.6475,"870,452,165",303.85,0.6831,"888,941,756",317.56,0.6901,"907,574,049",301.50,0.7031,"926,351,297",346.23,0.7256,"945,261,958",373.63,0.7652,"964,279,129",399.58,0.7872,"983,281,218",414.90,0.8174,"1,002,335,230",412.51,0.8187,"1,021,434,576",440.96,0.8662,"1,040,500,054",442.03,0.8851,"1,059,633,675",449.91,0.8837,"1,078,970,907",468.84,0.8972,"1,098,313,039",543.84,0.9055,"1,117,415,123",624.11,0.9555,"1,136,264,583",710.51,0.9843,"1,154,638,713",802.01,1.0365,"1,172,373,788","1,022.73",1.1236,"1,189,691,809",993.50,1.1804,"1,206,734,806","1,096.64",1.2789,"1,223,640,160","1,350.63",1.3380,"1,240,613,620","1,449.60",1.3969,"1,257,621,191","1,434.02",1.4982,"1,274,487,215","1,438.06",1.5277,"1,291,132,063","1,559.86",1.6425,"1,307,246,509","1,590.17",1.6313,"1,322,866,505","1,714.28",1.6399,"1,338,636,340","1,957.97",1.7049,"1,354,195,680","1,974.38",1.7956,"1,369,003,306","2,050.16",1.7525,"1,383,112,050","1,913.22",1.5761,"1,396,387,127"
GDP per capita (current US$),Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,833.05,0.5611,"3,864,972",948.99,0.5453,"3,990,995","1,058.34",0.5269,"4,136,644","1,159.14",0.5155,"4,291,588","1,236.11",0.4619,"4,451,694","1,004.25",0.4618,"4,616,439","1,077.19",0.4665,"4,785,895",995.20,0.4842,"4,960,439",737.41,0.5163,"5,138,829",653.41,0.4892,"5,321,388",639.28,0.5129,"5,508,297",540.67,0.5938,"5,698,489",509.03,0.6121,"5,892,596",580.60,0.6683,"6,090,980",624.04,0.7327,"6,293,166",748.74,0.6653,"6,498,818","1,245.47",0.6478,"6,708,217","1,379.13",0.6845,"6,921,066","1,635.04",0.6669,"7,137,988","1,578.97",0.6862,"7,358,890","1,879.24",0.6649,"7,583,269","2,303.83",0.6635,"7,806,637","2,653.09",0.6112,"8,026,545","2,578.50",0.6336,"8,245,627","2,742.25",0.6896,"8,464,153","2,502.07",0.7337,"8,682,174","2,332.68",0.7372,"8,899,169","2,495.14",0.7136,"9,114,796","2,584.33",0.7625,"9,329,227","2,593.78",0.7826,"9,542,486","2,446.08",0.5633,"9,749,640"
GDP per capita (current US$),Angola,AGO,Sub-Saharan Africa,Lower middle income,949.92,0.5549,"11,828,638",850.56,0.5458,"12,228,691",657.65,0.5444,"12,632,507",466.68,0.7110,"13,038,270",329.69,0.8393,"13,462,031",398.12,0.9143,"13,912,253",454.38,1.0736,"14,383,350",516.13,1.0863,"14,871,146",423.40,1.0912,"15,366,864",387.69,1.1098,"15,870,753",556.88,0.9884,"16,394,062",527.46,0.9418,"16,941,587",872.66,0.8957,"17,516,139",982.81,0.9250,"18,124,342","1,254.70",0.9298,"18,771,125","1,900.72",0.8129,"19,450,959","2,597.96",0.8213,"20,162,340","3,121.35",0.8114,"20,909,684","4,081.72",0.8886,"21,691,522","3,123.70",0.9395,"22,507,674","3,586.66",0.9759,"23,364,185","4,608.16",0.9838,"24,259,111","5,083.83",0.9476,"25,188,292","5,061.35",1.0310,"26,147,002","5,011.98",1.0915,"27,128,337","3,217.34",1.1252,"28,127,721","1,809.71",1.0126,"29,154,746","2,439.37",0.8297,"30,208,628","2,540.51",0.7558,"31,273,533","2,191.35",0.7536,"32,353,588","1,450.91",0.5927,"33,428,486"
GDP per capita (current US$),Samoa,WSM,East Asia & Pacific,Lower middle income,747.78,0.5292,"168,186",744.50,0.5791,"168,701",779.17,0.6060,"169,799",776.85,0.6565,"171,362","1,277.23",0.5973,"173,107","1,285.67",0.6667,"174,902","1,414.20",0.7441,"176,713","1,598.92",0.7231,"178,543","1,493.94",0.8099,"180,385","1,401.72",0.7963,"182,211","1,406.77",0.8076,"184,008","1,435.35",0.8764,"185,530","1,509.89",0.9120,"186,630","1,778.84",0.9027,"187,440","2,168.03",0.9305,"188,073","2,527.76",0.9495,"188,626","2,639.81",0.9352,"189,379","3,011.10",0.9781,"190,478","3,344.05",0.8838,"191,787","3,250.95",0.9132,"193,176","3,494.40",0.9883,"194,672","3,789.63",0.9982,"196,351","3,902.31",0.9999,"198,124","3,989.90",0.9838,"199,939","3,948.73",1.0275,"201,757","4,048.47",1.1411,"203,571","4,105.81",1.2002,"205,544","4,261.64",1.2291,"207,630","4,189.05",1.1860,"209,701","4,308.30",1.3152,"211,905","4,042.72",0.9608,"214,929"
GDP per capita (current US$),Pakistan,PAK,South Asia,Lower middle income,346.67,0.5114,"115,414,069",382.75,0.5059,"119,203,569",399.47,0.5473,"122,375,179",412.68,0.5874,"125,546,615",404.61,0.5900,"129,245,139",455.51,0.6215,"133,117,476",461.40,0.6254,"137,234,810",441.75,0.6323,"141,330,267",427.51,0.6200,"145,476,106",420.68,0.6598,"149,694,462",644.46,0.6373,"154,369,924",610.14,0.6270,"159,217,727",599.79,0.6268,"163,262,807",673.38,0.6332,"166,876,680",774.79,0.6933,"170,648,620",832.75,0.6974,"174,372,098",909.03,0.7430,"178,069,984","1,012.18",0.8015,"181,924,521","1,087.51",0.7569,"185,931,955",985.35,0.7644,"190,123,222","1,011.60",0.7219,"194,454,498","1,161.04",0.7134,"198,602,738","1,236.89",0.7113,"202,205,861","1,259.67",0.7110,"205,337,562","1,303.19",0.7406,"208,251,628","1,421.84",0.7781,"210,969,298","1,468.82",0.8482,"213,524,840","1,567.64",0.9185,"216,379,655","1,620.74",0.8504,"219,731,479","1,437.17",0.8245,"223,293,280","1,322.31",0.8104,"227,196,741"
GDP per capita (current US$),Paraguay,PRY,Latin America & Caribbean,Upper middle income,"1,431.84",0.5105,"4,059,195","1,675.71",0.4847,"4,167,996","1,673.45",0.5786,"4,277,051","1,652.80",0.6424,"4,386,202","1,750.94",0.7419,"4,495,301","1,968.35",0.8213,"4,603,917","2,077.48",0.7902,"4,711,655","2,068.21",0.8524,"4,818,289","1,880.89",0.8666,"4,923,449","1,758.26",0.8488,"5,026,031","1,728.34",0.6878,"5,123,819","1,630.19",0.6936,"5,211,541","1,361.25",0.7142,"5,286,512","1,436.76",0.7356,"5,353,254","1,776.93",0.7337,"5,416,324","1,960.51",0.6753,"5,476,878","2,426.42",0.7145,"5,534,675","3,194.26",0.6655,"5,590,145","4,360.43",0.7658,"5,645,148","3,920.19",0.8010,"5,702,574","4,725.73",0.8743,"5,768,613","5,776.28",0.8929,"5,843,939","5,617.10",0.8741,"5,923,322","6,410.81",0.8827,"6,005,652","6,629.42",0.9240,"6,090,721","5,861.40",1.0307,"6,177,950","5,759.04",1.1478,"6,266,615","6,136.06",1.2463,"6,355,404","6,242.96",1.2975,"6,443,328","5,807.84",1.2407,"6,530,026","5,353.35",1.1446,"6,618,695"
GDP per capita (current US$),Cabo Verde,CPV,Sub-Saharan Africa,Lower middle income,841.81,0.5042,"364,563",858.09,0.4556,"372,721",935.11,0.4789,"381,947","1,251.87",0.4419,"391,749","1,012.26",0.4379,"401,655","1,184.18",0.4903,"411,382","1,192.33",0.5283,"421,007","1,139.22",0.5343,"430,654","1,185.58",0.5636,"440,214","1,317.57",0.6574,"449,627","1,176.71",0.6673,"458,251","1,208.46",0.7694,"465,958","1,311.21",0.8283,"473,231","1,693.98",0.8730,"480,089","1,900.89",0.8549,"486,583","1,972.78",0.9161,"492,827","2,220.10",1.0397,"498,884","3,268.31",0.9114,"504,733","3,839.86",0.9321,"510,336","3,592.32",0.9902,"515,638","3,500.98",1.0374,"521,212","3,880.07",1.0745,"527,521","3,583.46",0.9845,"533,864","3,757.66",0.9297,"539,940","3,739.28",0.9090,"546,076","3,169.08",0.9053,"552,166","3,312.70",0.9723,"558,394","3,534.34",1.0350,"564,954","3,860.45",1.0411,"571,202","3,903.05",1.0696,"577,030","3,126.40",1.0652,"582,640"
GDP per capita (current US$),"Yemen, Rep.",YEM,Middle East & North Africa,Low income,945.32,0.4966,"13,375,121","1,055.38",0.6116,"13,895,851","1,244.26",0.6325,"14,433,771","1,450.28",0.5706,"14,988,047","1,801.53",0.6005,"15,553,171",794.64,0.6540,"16,103,339",391.00,0.6500,"16,614,326",399.70,0.6804,"17,108,681",359.05,0.7074,"17,608,133",421.72,0.7761,"18,114,552",519.59,0.8068,"18,628,700",514.69,0.8392,"19,143,457",543.90,0.8186,"19,660,653",583.37,0.9262,"20,188,799",668.85,0.9467,"20,733,406",784.76,0.9899,"21,320,671",867.84,0.9978,"21,966,298",956.23,1.0278,"22,641,538","1,153.54",1.0380,"23,329,004","1,045.81",1.1057,"24,029,589","1,249.06",1.0278,"24,743,946","1,284.62",0.9009,"25,475,610","1,349.99",0.8013,"26,223,391","1,497.75",1.0312,"26,984,002","1,557.60",0.9883,"27,753,304","1,488.42",0.4752,"28,516,545","1,069.82",0.3428,"29,274,002",893.72,0.3224,"30,034,389",701.71,0.3686,"30,790,513",693.82,0.3549,"31,546,691",578.51,0.3085,"32,284,046"
GDP per capita (current US$),Honduras,HND,Latin America & Caribbean,Lower middle income,974.23,0.4856,"5,053,234",894.51,0.4723,"5,196,887",924.96,0.5116,"5,344,774",896.28,0.5277,"5,496,841",821.22,0.5753,"5,652,934",919.94,0.6655,"5,812,832",872.58,0.6533,"5,976,550",933.76,0.6570,"6,144,112","1,009.16",0.7417,"6,308,537",990.30,0.7326,"6,477,365","1,079.61",0.7492,"6,656,725","1,118.94",0.8482,"6,837,861","1,119.42",0.8672,"7,019,908","1,142.81",0.9340,"7,201,881","1,201.25",1.0236,"7,383,407","1,289.82",0.9219,"7,564,613","1,409.58",1.0296,"7,745,200","1,559.89",1.0772,"7,924,462","1,713.42",1.0599,"8,101,777","1,762.35",0.9753,"8,277,302","1,874.27",0.9380,"8,450,933","2,053.96",1.0983,"8,622,504","2,107.35",1.1357,"8,792,367","2,064.55",1.0808,"8,960,657","2,164.42",1.0829,"9,127,846","2,257.23",1.1338,"9,294,505","2,295.54",1.0987,"9,460,798","2,403.31",0.9740,"9,626,842","2,457.69",0.9222,"9,792,850","2,519.37",1.0239,"9,958,829","2,354.12",0.8729,"10,121,763"
GDP per capita (current US$),Djibouti,DJI,Middle East & North Africa,Lower middle income,783.70,0.4749,"577,173",735.73,0.4585,"628,521",767.11,0.4886,"623,197",762.48,0.5003,"611,231",788.62,0.4740,"623,477",790.52,0.5016,"629,619",766.32,0.4592,"644,649",752.75,0.4969,"667,786",740.04,0.5667,"694,920",745.21,0.5467,"719,371",742.87,0.5032,"742,033",747.78,0.4918,"765,490",749.08,0.5064,"789,129",771.37,0.5139,"806,411",813.90,0.4836,"818,373",852.89,0.5167,"830,861",907.82,0.5108,"846,947",980.03,0.5435,"865,196","1,131.64",0.5372,"882,886","1,164.25",0.5166,"901,103","1,227.82",0.5647,"919,199","1,322.73",0.5069,"936,811","1,418.46",0.5162,"954,297","2,102.20",0.5750,"971,753","2,239.11",0.4066,"989,087","2,409.31",0.4438,"1,006,259","2,545.74",0.3865,"1,023,261","2,655.73",0.3878,"1,040,233","2,755.84",0.3925,"1,057,198","2,876.04",0.3988,"1,073,994","2,921.74",0.3923,"1,090,156"
GDP per capita (current US$),Solomon Islands,SLB,East Asia & Pacific,Lower middle income,662.85,0.4717,"324,171",681.36,0.4791,"333,952",782.27,0.4894,"343,916",849.36,0.5007,"354,086","1,105.16",0.5213,"364,505","1,251.22",0.5248,"375,189","1,322.53",0.5336,"386,069","1,326.17",0.5375,"397,050","1,121.12",0.5402,"408,145","1,164.10",0.5441,"419,229",976.43,0.5475,"429,978",929.87,0.5581,"440,395",768.49,0.5715,"450,760",905.58,0.5830,"461,216",991.99,0.6068,"471,785","1,145.87",0.6108,"482,486","1,250.95",0.6161,"493,430","1,377.86",0.6217,"504,619","1,504.53",0.6264,"516,001","1,526.16",0.6318,"527,833","1,662.00",0.6344,"540,394","1,921.36",0.6427,"553,721","2,087.52",0.6263,"567,763","2,208.09",0.6680,"582,365","2,235.73",0.5703,"597,375","2,134.81",0.4964,"612,660","2,196.28",0.4746,"628,102","2,283.58",0.4583,"643,634","2,450.48",0.4564,"659,249","2,398.77",0.4516,"674,993","2,222.46",0.3231,"691,191"
GDP per capita (current US$),Nicaragua,NIC,Latin America & Caribbean,Lower middle income,238.77,0.4574,"4,227,820",344.05,0.4435,"4,327,289",404.95,0.5049,"4,427,172",388.02,0.4857,"4,526,689",835.24,0.5460,"4,625,260",876.86,0.5618,"4,721,929",895.26,0.5853,"4,812,391",896.65,0.6169,"4,895,962",931.80,0.7074,"4,974,552",961.55,0.7013,"5,049,878",996.90,0.7355,"5,123,222","1,025.11",0.7560,"5,192,764",993.38,0.7726,"5,259,006",999.89,0.8572,"5,323,062","1,076.00",0.8414,"5,386,223","1,158.88",0.7954,"5,454,678","1,223.08",0.8224,"5,529,811","1,323.84",0.8375,"5,607,453","1,493.90",0.7917,"5,687,744","1,438.10",0.7615,"5,770,639","1,495.73",0.7707,"5,855,734","1,644.80",0.8020,"5,942,553","1,746.42",0.7770,"6,030,607","1,794.79",0.7310,"6,119,379","1,913.52",0.7664,"6,208,676","2,025.32",0.8393,"6,298,598","2,079.45",0.8468,"6,389,235","2,127.28",0.8377,"6,480,532","1,981.86",0.7645,"6,572,233","1,905.64",0.7701,"6,663,924","1,876.61",0.6783,"6,755,895"
GDP per capita (current US$),El Salvador,SLV,Latin America & Caribbean,Upper middle income,897.59,0.4441,"5,367,179",961.78,0.5615,"5,461,070","1,047.04",0.6041,"5,552,206","1,186.34",0.6967,"5,630,987","1,348.91",0.7833,"5,693,038","1,552.13",0.8631,"5,748,195","1,653.63",0.7573,"5,797,140","1,749.50",0.9104,"5,842,638","1,858.37",0.9628,"5,885,083","1,904.87",0.9463,"5,923,852","1,977.84",0.9451,"5,958,482","2,051.16",0.9800,"5,988,095","2,106.74",0.9874,"6,011,275","2,197.48",1.0802,"6,026,849","2,273.96",1.1062,"6,035,655","2,434.32",1.1322,"6,037,817","2,651.43",1.1990,"6,034,436","2,814.59",1.2622,"6,044,131","2,964.17",1.1387,"6,068,099","2,889.69",1.0961,"6,091,188","3,017.31",1.0695,"6,114,034","3,304.97",1.1045,"6,137,349","3,471.05",1.0991,"6,161,289","3,555.16",1.0437,"6,185,642","3,638.52",1.0616,"6,209,526","3,761.51",1.1230,"6,231,066","3,870.31",1.1399,"6,250,510","3,986.05",1.0125,"6,266,654","4,145.86",1.0906,"6,276,342","4,280.29",1.2599,"6,280,217","3,961.73",1.0133,"6,292,731"
GDP per capita (current US$),Vanuatu,VUT,East Asia & Pacific,Lower middle income,"1,119.28",0.4434,"150,882","1,301.63",0.4325,"154,678","1,318.53",0.4017,"158,577","1,233.43",0.3919,"162,548","1,403.11",0.3818,"166,560","1,461.41",0.3915,"170,612","1,495.99",0.4899,"174,714","1,524.96",0.4976,"178,871","1,432.61",0.4522,"183,088","1,429.89",0.4770,"187,432","1,416.20",0.4649,"192,074","1,309.05",0.4715,"197,034","1,299.18",0.4101,"202,125","1,517.29",0.4198,"207,258","1,718.26",0.2905,"212,422","1,814.82",0.2830,"217,632","1,970.90",0.2763,"222,923","2,261.46",0.4598,"228,345","2,525.08",0.4321,"233,952","2,472.46",0.5319,"239,689","2,732.55",0.5178,"245,453","3,064.75",0.5340,"251,294","2,906.34",0.4683,"257,313","2,877.44",0.4246,"263,534","2,861.20",0.5887,"269,927","2,643.89",0.4858,"276,438","2,757.20",0.5342,"283,218","3,032.20",0.4858,"290,239","3,076.84",0.5970,"297,298","3,076.59",0.5483,"304,404","2,917.76",0.3892,"311,685"
GDP per capita (current US$),Guatemala,GTM,Latin America & Caribbean,Upper middle income,845.31,0.4345,"9,050,115","1,011.76",0.4340,"9,296,814","1,093.96",0.5066,"9,544,055","1,164.38",0.5227,"9,790,619","1,293.47",0.5425,"10,037,522","1,424.68",0.6192,"10,286,786","1,487.61",0.5886,"10,536,942","1,649.00",0.6086,"10,788,362","1,755.85",0.7519,"11,046,215","1,619.51",0.7266,"11,311,078","1,664.31",0.8148,"11,589,761","1,550.36",0.8289,"11,871,565","1,682.99",0.8639,"12,147,518","1,737.88",0.8513,"12,415,334","1,859.10",0.8500,"12,682,108","2,068.49",0.8926,"12,948,292","2,251.08",0.8741,"13,213,330","2,490.75",0.9232,"13,477,017","2,802.45",0.8204,"13,739,299","2,651.83",0.8489,"14,000,190","2,852.56",0.8049,"14,259,687","3,228.04",0.8109,"14,521,515","3,355.03",0.8242,"14,781,942","3,522.77",0.8672,"15,043,981","3,779.63",0.9146,"15,306,316","3,994.63",1.0571,"15,567,419","4,173.28",1.1026,"15,827,690","4,454.02",1.0275,"16,087,418","4,485.75",1.1058,"16,346,950","4,647.81",1.1454,"16,604,026","4,609.90",1.0004,"16,858,333"
GDP per capita (current US$),Mauritania,MRT,Sub-Saharan Africa,Lower middle income,751.19,0.4196,"2,006,027","1,032.61",0.4177,"2,066,302","1,007.81",0.4176,"2,147,527",825.79,0.4089,"2,237,064",840.05,0.4097,"2,315,191",878.75,0.4205,"2,380,341",877.83,0.4373,"2,428,816",834.04,0.4230,"2,484,278",796.84,0.3875,"2,550,501",757.81,0.4233,"2,620,611",660.30,0.4151,"2,695,003",632.21,0.4268,"2,761,823",629.78,0.4500,"2,821,703",711.38,0.4521,"2,883,326",801.78,0.4797,"2,946,575",974.66,0.4807,"3,012,360","1,272.08",0.4736,"3,081,229","1,378.22",0.5444,"3,153,508","1,610.24",0.5558,"3,233,336","1,418.94",0.6003,"3,322,616","1,646.13",0.6064,"3,419,461","1,919.45",0.6194,"3,524,249","1,850.38",0.6478,"3,636,113","1,929.78",0.5614,"3,742,959","1,715.39",0.6595,"3,843,174","1,562.73",0.7517,"3,946,220","1,579.20",0.6378,"4,051,890","1,634.64",0.8193,"4,160,015","1,749.95",0.8701,"4,270,712","1,800.88",0.8725,"4,383,849","1,836.29",0.8552,"4,498,604"
GDP per capita (current US$),Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,,0.3864,"120,343",,0.3778,"123,084",,0.3526,"125,648",,0.3503,"128,182",,0.3566,"130,666",,0.3569,"133,077",,0.3508,"135,412",,0.3451,"137,656",,0.3648,"139,790",,0.3596,"141,808",,0.3723,"143,714",519.30,0.3658,"146,258",568.41,0.3891,"149,841",663.92,0.4286,"153,762",726.60,0.4724,"157,697",843.96,0.4948,"161,680",861.52,0.4930,"165,725",878.14,0.4816,"169,845","1,080.56",0.5086,"174,004","1,126.54",0.5266,"178,128","1,043.28",0.5644,"182,138","1,217.21",0.5402,"186,044","1,207.70",0.6250,"189,924","1,378.23",0.6260,"193,757","1,484.17",0.6036,"197,497","1,292.73",0.6145,"201,124","1,428.26",0.6289,"204,632","1,547.82",0.6460,"208,036","1,815.61",0.6506,"211,344","1,924.41",0.6533,"214,599","2,155.27",0.6454,"218,641"
GDP per capita (current US$),Bhutan,BTN,South Asia,Lower middle income,515.30,0.3320,"558,442",423.27,0.3220,"567,710",440.03,0.3757,"545,944",433.87,0.3399,"520,838",496.79,0.3950,"521,260",550.66,0.4664,"527,536",564.49,0.5517,"537,494",644.09,0.6970,"546,865",652.36,0.6774,"557,143",699.33,0.6629,"570,990",722.83,0.6622,"587,207",765.01,0.6288,"603,234",841.37,0.6648,"619,048",951.74,0.5952,"634,627","1,050.13",0.4823,"649,991","1,201.43",0.5961,"663,323","1,299.63",0.5904,"673,260","1,714.03",0.5849,"681,614","1,780.11",0.6127,"689,737","1,768.75",0.5688,"697,678","2,194.13",0.6990,"705,516","2,491.27",1.0433,"713,331","2,470.07",1.1564,"721,145","2,409.44",1.2457,"728,889","2,589.90",1.3749,"736,357","2,695.64",1.4020,"743,274","2,879.55",1.6384,"749,761","3,427.17",1.7319,"756,121","3,389.78",1.9083,"762,096","3,564.60",1.8672,"767,459","3,181.34",1.3401,"772,506"
GDP per capita (current US$),Kiribati,KIR,East Asia & Pacific,Lower middle income,571.50,0.3195,"75,124",620.23,0.3224,"76,612",612.78,0.3235,"77,901",593.24,0.3667,"79,093",683.18,0.3401,"80,264",691.41,0.3694,"81,481",803.04,0.4177,"82,832",801.09,0.3902,"84,308",761.42,0.3659,"85,805",790.87,0.3677,"87,289",757.13,0.3997,"88,826",697.00,0.3833,"90,531",781.36,0.4729,"92,400",956.83,0.4931,"94,302","1,063.88",0.5279,"96,224","1,142.34",0.6296,"98,164","1,101.46",0.6824,"100,083","1,300.76",0.5706,"101,998","1,356.65",0.6156,"103,966","1,249.30",0.5529,"105,996","1,438.08",0.5028,"107,995","1,644.41",0.4933,"109,871","1,698.92",0.5169,"111,618","1,628.64",0.5631,"113,311","1,546.88",0.5227,"114,985","1,459.14",0.5201,"116,707","1,506.23",0.4784,"118,513","1,566.45",0.6040,"120,362","1,607.23",0.5987,"122,261","1,410.01",0.5924,"124,241","1,403.99",0.4499,"126,463"
